index,symbol,date,open,high,low,close,adjusted_close,volume,shl_HighLow,shl_Level,bos_BOS,bos_CHOCH,bos_Level,bos_BrokenIndex,ob_OB,ob_Top,ob_Bottom,ob_OBVolume,ob_MitigatedIndex,ob_Percentage,fvg_FVG,fvg_Top,fvg_Bottom,fvg_MitigatedIndex,liq_Liquidity,liq_Level,liq_End,liq_Swept
0,ADANIENSOL.NSE,2020-01-01,332.95,366.4,330.0,346.55,346.55,1699504,1.0,366.4,,,,,,,,,,,,,,,,,,
1,ADANIENSOL.NSE,2020-01-06,345.7,345.7,321.7,329.75,329.75,1464677,,,,,,,,,,,,,,,,,,,,
2,ADANIENSOL.NSE,2020-01-13,331.95,347.0,328.5,340.75,340.75,788597,,,,,,,,,,,,,,,,,,,,
3,ADANIENSOL.NSE,2020-01-20,342.7,345.4,326.5,333.3,333.3,515334,,,,,,,,,,,,,,,,,,,,
4,ADANIENSOL.NSE,2020-01-27,331.0,347.95,316.6,332.2,332.2,1053202,,,,,,,,,,,,,,,,,,,,
5,ADANIENSOL.NSE,2020-02-03,334.65,346.9,321.55,329.75,329.75,1033886,,,,,,,,,,,,,,,,,,,,
6,ADANIENSOL.NSE,2020-02-10,332.15,346.8,323.95,328.45,328.45,1201109,,,,,,,,,,,,,,,,,,,,
7,ADANIENSOL.NSE,2020-02-17,330.0,332.0,296.95,325.3,325.3,751322,,,,,,,,,,,,,,,,,,,,
8,ADANIENSOL.NSE,2020-02-24,324.7,324.7,225.0,251.9,251.9,1582246,,,,,,,,,,,,,-1.0,296.95,274.05,25.0,,,,
9,ADANIENSOL.NSE,2020-03-02,259.0,274.05,232.4,235.85,235.85,892675,,,,,,,,,,,,,-1.0,225.0,222.95,24.0,,,,
10,ADANIENSOL.NSE,2020-03-09,204.0,222.95,147.5,177.4,177.4,1311981,-1.0,147.5,,,,,,,,,,,-1.0,232.4,214.0,24.0,-1.0,157.25,22.0,0.0
11,ADANIENSOL.NSE,2020-03-16,170.0,214.0,162.0,195.65,195.65,4054217,,,,,,,,,,,,,,,,,,,,
12,ADANIENSOL.NSE,2020-03-23,185.9,202.05,176.65,186.65,186.65,1645937,,,,,,,,,,,,,,,,,,,,
13,ADANIENSOL.NSE,2020-03-30,186.0,195.0,177.35,193.95,193.95,840945,,,,,,,,,,,,,,,,,,,,
14,ADANIENSOL.NSE,2020-04-07,191.0,202.0,190.0,197.45,197.45,608929,,,,,,,,,,,,,,,,,,,,
15,ADANIENSOL.NSE,2020-04-13,200.0,208.95,195.0,207.7,207.7,504331,,,,,,,,,,,,,,,,,,,,
16,ADANIENSOL.NSE,2020-04-20,209.95,213.0,190.0,196.05,196.05,810763,1.0,213.0,1.0,,213.0,24.0,,,,,,,,,,,,,,
17,ADANIENSOL.NSE,2020-04-27,200.0,211.0,193.0,206.85,206.85,857489,,,,,,,,,,,,,,,,,,,,
18,ADANIENSOL.NSE,2020-05-04,198.0,203.5,191.0,196.3,196.3,557508,,,,,,,,,,,,,,,,,,,,
19,ADANIENSOL.NSE,2020-05-11,193.0,207.8,190.95,195.1,195.1,604607,,,,,,,,,,,,,,,,,,,,
20,ADANIENSOL.NSE,2020-05-18,195.25,196.4,170.4,180.85,180.85,2151801,,,,,,,,,,,,,-1.0,190.95,187.2,22.0,,,,
21,ADANIENSOL.NSE,2020-05-26,180.85,187.2,173.0,173.9,173.9,4424741,,,,,,,,,,,,,,,,,,,,
22,ADANIENSOL.NSE,2020-06-01,172.0,192.8,167.0,182.35,182.35,12038678,-1.0,167.0,,,,,1.0,192.8,167.0,37773876.0,0.0,46.77904,,,,,,,,
23,ADANIENSOL.NSE,2020-06-08,186.0,207.65,177.0,202.75,202.75,16008245,,,,,,,,,,,,,1.0,200.85,192.8,0.0,,,,
24,ADANIENSOL.NSE,2020-06-15,206.0,229.8,200.85,221.25,221.25,9726952,,,,,,,,,,,,,1.0,222.2,207.65,30.0,,,,
25,ADANIENSOL.NSE,2020-06-22,223.0,280.7,222.2,276.85,276.85,12893444,1.0,280.7,1.0,,280.7,40.0,,,,,,,1.0,257.55,229.8,27.0,1.0,291.85,34.0,45.0
26,ADANIENSOL.NSE,2020-06-29,271.1,279.9,257.55,261.5,261.5,2390628,,,,,,,,,,,,,,,,,,,,
27,ADANIENSOL.NSE,2020-07-06,266.4,269.3,235.8,241.1,241.1,1843365,,,,,,,,,,,,,-1.0,257.55,254.9,32.0,,,,
28,ADANIENSOL.NSE,2020-07-13,243.95,254.9,236.0,241.7,241.7,1161221,,,,,,,,,,,,,,,,,,,,
29,ADANIENSOL.NSE,2020-07-20,242.1,248.4,231.5,233.05,233.05,1144189,,,,,,,,,,,,,,,,,,,,
30,ADANIENSOL.NSE,2020-07-27,237.0,247.65,221.5,236.5,236.5,2377264,-1.0,221.5,,,,,,,,,,,,,,,-1.0,226.575,38.0,0.0
31,ADANIENSOL.NSE,2020-08-03,235.0,253.3,226.7,252.5,252.5,2476709,,,,,,,,,,,,,,,,,,,,
32,ADANIENSOL.NSE,2020-08-10,254.95,261.95,235.3,238.65,238.65,1596008,,,,,,,,,,,,,,,,,,,,
33,ADANIENSOL.NSE,2020-08-17,241.8,284.3,230.1,272.1,272.1,5315592,,,,,,,,,,,,,1.0,272.0,261.95,35.0,,,,
34,ADANIENSOL.NSE,2020-08-24,276.0,303.0,272.0,275.65,275.65,6436329,1.0,303.0,1.0,,303.0,45.0,,,,,,,,,,,,,,
35,ADANIENSOL.NSE,2020-08-31,276.2,282.4,248.1,265.4,265.4,3971817,,,,,,,,,,,,,,,,,,,,
36,ADANIENSOL.NSE,2020-09-07,268.7,279.05,255.05,271.8,271.8,2205049,,,,,,,,,,,,,,,,,,,,
37,ADANIENSOL.NSE,2020-09-14,276.9,277.8,256.0,257.95,257.95,1759005,,,,,,,,,,,,,,,,,,,,
38,ADANIENSOL.NSE,2020-09-21,259.75,259.75,231.65,247.55,247.55,1838692,-1.0,231.65,,,,,1.0,259.75,231.65,7803206.0,0.0,16.88517,,,,,,,,
39,ADANIENSOL.NSE,2020-09-28,249.7,257.0,240.0,247.2,247.2,863609,,,,,,,,,,,,,,,,,,,,
40,ADANIENSOL.NSE,2020-10-05,249.5,291.9,248.0,290.0,290.0,3756020,,,,,,,,,,,,,1.0,282.35,257.0,43.0,,,,
41,ADANIENSOL.NSE,2020-10-12,294.95,299.5,282.35,290.35,290.35,3222910,,,,,,,,,,,,,,,,,,,,
42,ADANIENSOL.NSE,2020-10-19,291.5,298.4,286.0,293.35,293.35,1276737,,,,,,,,,,,,,,,,,,,,
43,ADANIENSOL.NSE,2020-10-26,293.35,298.65,280.25,290.15,290.15,1127247,,,,,,,,,,,,,,,,,,,,
44,ADANIENSOL.NSE,2020-11-02,291.8,304.9,284.05,291.85,291.85,2623034,,,,,,,,,,,,,,,,,,,,
45,ADANIENSOL.NSE,2020-11-09,298.5,344.4,289.5,340.35,340.35,4052925,,,,,,,,,,,,,1.0,339.3,304.9,0.0,,,,
46,ADANIENSOL.NSE,2020-11-17,339.3,407.7,339.3,384.0,384.0,7976850,,,,,,,,,,,,,1.0,344.55,344.4,0.0,,,,
47,ADANIENSOL.NSE,2020-11-23,385.6,390.9,344.55,376.3,376.3,3675766,,,,,,,,,,,,,,,,,,,,
48,ADANIENSOL.NSE,2020-12-01,379.85,445.0,372.05,436.55,436.55,9054665,1.0,445.0,1.0,,445.0,53.0,,,,,,,1.0,415.0,390.9,51.0,,,,
49,ADANIENSOL.NSE,2020-12-07,439.5,444.85,415.0,425.05,425.05,3039534,,,,,,,,,,,,,,,,,,,,
50,ADANIENSOL.NSE,2020-12-14,426.5,441.9,416.0,424.85,424.85,2225446,,,,,,,,,,,,,,,,,,,,
51,ADANIENSOL.NSE,2020-12-21,425.0,435.0,381.55,428.1,428.1,2250389,-1.0,381.55,,,,,1.0,435.0,381.55,10761227.0,0.0,26.441448,,,,,,,,
52,ADANIENSOL.NSE,2020-12-28,430.7,455.15,422.3,434.25,434.25,4339364,,,,,,,,,,,,,1.0,435.1,435.0,54.0,,,,
53,ADANIENSOL.NSE,2021-01-04,437.25,462.3,435.1,454.75,454.75,4171474,,,,,,,,,,,,,,,,,,,,
54,ADANIENSOL.NSE,2021-01-11,458.6,464.4,428.0,432.85,432.85,1834658,,,,,,,,,,,,,,,,,,,,
55,ADANIENSOL.NSE,2021-01-18,433.4,486.0,397.15,477.2,477.2,6791912,,,,,,,,,,,,,,,,,,,,
56,ADANIENSOL.NSE,2021-01-25,486.0,489.4,448.35,460.15,460.15,2192074,,,,,,,,,,,,,,,,,,,,
57,ADANIENSOL.NSE,2021-02-01,465.55,544.95,456.9,529.25,529.25,4328073,,,,,,,,,,,,,1.0,530.25,489.4,0.0,,,,
58,ADANIENSOL.NSE,2021-02-08,530.25,632.9,530.25,627.55,627.55,5418250,,,,,,,,,,,,,1.0,629.1,544.95,255.0,,,,
59,ADANIENSOL.NSE,2021-02-15,629.1,820.0,629.1,770.15,770.15,20116073,,,,,,,,,,,,,1.0,687.0,632.9,165.0,,,,
60,ADANIENSOL.NSE,2021-02-22,770.0,776.45,687.0,750.0,750.0,3823003,,,,,,,,,,,,,,,,,,,,
61,ADANIENSOL.NSE,2021-03-01,757.7,854.95,736.9,813.65,813.65,4365947,,,,,,,,,,,,,,,,,,,,
62,ADANIENSOL.NSE,2021-03-08,816.0,827.4,730.55,773.7,773.7,4271284,,,,,,,,,,,,,,,,,,,,
63,ADANIENSOL.NSE,2021-03-15,780.9,792.8,714.0,767.8,767.8,3418763,,,,,,,,,,,,,,,,,,,,
64,ADANIENSOL.NSE,2021-03-22,767.8,889.75,758.15,870.6,870.6,10338336,,,,,,,,,,,,,1.0,845.35,792.8,164.0,,,,
65,ADANIENSOL.NSE,2021-03-30,896.0,999.2,845.35,999.2,999.2,4947188,,,,,,,,,,,,,1.0,952.55,889.75,67.0,,,,
66,ADANIENSOL.NSE,2021-04-05,1008.0,1144.7,952.55,973.55,973.55,10771715,,,,,,,,,,,,,,,,,,,,
67,ADANIENSOL.NSE,2021-04-12,949.2,991.35,860.1,991.35,991.35,5127565,,,,,,,,,,,,,,,,,,,,
68,ADANIENSOL.NSE,2021-04-19,954.9,1082.0,942.2,1065.45,1065.45,4147845,,,,,,,,,,,,,1.0,1033.3,991.35,70.0,,,,
69,ADANIENSOL.NSE,2021-04-26,1070.0,1078.95,1033.3,1049.9,1049.9,2630072,,,,,,,,,,,,,,,,,,,,
70,ADANIENSOL.NSE,2021-05-03,1020.0,1182.8,1017.0,1176.4,1176.4,5131264,,,,,,,,,,,,,1.0,1140.75,1078.95,72.0,,,,
71,ADANIENSOL.NSE,2021-05-10,1199.0,1230.0,1140.75,1143.4,1143.4,3203605,,,,,,,,,,,,,,,,,,,,
72,ADANIENSOL.NSE,2021-05-17,1096.0,1455.0,1096.0,1453.85,1453.85,12355096,,,,,,,,,,,,,1.0,1360.0,1230.0,76.0,,,,
73,ADANIENSOL.NSE,2021-05-24,1464.0,1590.0,1360.0,1444.9,1444.9,38781940,,,,,,,,,,,,,,,,,,,,
74,ADANIENSOL.NSE,2021-05-31,1454.0,1630.0,1440.4,1602.05,1602.05,6053943,,,,,,,,,,,,,,,,,,,,
75,ADANIENSOL.NSE,2021-06-07,1616.9,1644.95,1513.0,1602.6,1602.6,1978257,1.0,1644.95,1.0,,1644.95,87.0,,,,,,,,,,,,,,
76,ADANIENSOL.NSE,2021-06-14,1522.5,1522.5,1240.15,1240.15,1240.15,557804,,,,,,,,,,,,,-1.0,1513.0,1409.0,86.0,,,,
77,ADANIENSOL.NSE,2021-06-21,1178.15,1409.0,1178.15,1192.9,1192.9,2090802,,,,,,,,,,,,,,,,,,,,
78,ADANIENSOL.NSE,2021-06-28,1134.0,1200.0,956.2,956.2,956.2,872001,,,,,,,,,,,,,-1.0,1178.15,1018.7,80.0,,,,
79,ADANIENSOL.NSE,2021-07-05,908.4,1018.7,863.0,1000.5,1000.5,1165891,-1.0,863.0,,,,,,,,,,,,,,,,,,
80,ADANIENSOL.NSE,2021-07-12,1010.0,1029.2,951.0,1016.55,1016.55,1175850,,,,,,,,,,,,,,,,,,,,
81,ADANIENSOL.NSE,2021-07-19,1008.0,1023.6,873.7,963.6,963.6,536280,,,,,,,,,,,,,,,,,,,,
82,ADANIENSOL.NSE,2021-07-26,963.6,965.0,871.0,893.45,893.45,470964,,,,,,,,,,,,,,,,,,,,
83,ADANIENSOL.NSE,2021-08-02,911.35,974.95,885.0,964.35,964.35,526890,,,,,,,,,,,,,,,,,,,,
84,ADANIENSOL.NSE,2021-08-09,964.0,977.0,901.0,971.15,971.15,379989,,,,,,,,,,,,,,,,,,,,
85,ADANIENSOL.NSE,2021-08-16,952.5,1128.95,925.0,1123.45,1123.45,546725,,,,,,,,,,,,,1.0,1150.0,977.0,163.0,,,,
86,ADANIENSOL.NSE,2021-08-23,1157.0,1433.7,1150.0,1433.7,1433.7,1845116,,,,,,,,,,,,,1.0,1450.0,1128.95,161.0,,,,
87,ADANIENSOL.NSE,2021-08-30,1460.2,1755.75,1450.0,1750.5,1750.5,3107496,,,,,,,,,,,,,1.0,1638.35,1433.7,90.0,,,,
88,ADANIENSOL.NSE,2021-09-06,1784.0,1820.15,1638.35,1806.75,1806.75,1859473,,,,,,,,,,,,,1.0,1773.95,1755.75,90.0,,,,
89,ADANIENSOL.NSE,2021-09-13,1781.0,1990.0,1773.95,1820.35,1820.35,13676561,1.0,1990.0,1.0,,1990.0,99.0,,,,,,,,,,,,,,
90,ADANIENSOL.NSE,2021-09-20,1729.35,1729.35,1482.8,1542.15,1542.15,2736307,-1.0,1482.8,,,,,1.0,1729.35,1482.8,1387557.0,160.0,73.668655,-1.0,1773.95,1593.0,92.0,,,,
91,ADANIENSOL.NSE,2021-09-27,1512.0,1593.0,1495.05,1577.85,1577.85,1040746,,,,,,,,,,,,,,,,,,,,
92,ADANIENSOL.NSE,2021-10-04,1577.85,1799.0,1552.0,1678.7,1678.7,577658,,,,,,,,,,,,,1.0,1631.65,1593.0,94.0,,,,
93,ADANIENSOL.NSE,2021-10-11,1682.0,1718.0,1631.65,1687.3,1687.3,438897,,,,,,,,,,,,,,,,,,,,
94,ADANIENSOL.NSE,2021-10-18,1699.0,1827.0,1624.7,1809.0,1809.0,616348,,,,,,,,,,,,,,,,,,,,
95,ADANIENSOL.NSE,2021-10-25,1828.0,1899.95,1703.35,1767.4,1767.4,480058,,,,,,,,,,,,,,,,,,,,
96,ADANIENSOL.NSE,2021-11-01,1783.9,1885.0,1705.0,1817.5,1817.5,268044,,,,,,,,,,,,,,,,,,,,
97,ADANIENSOL.NSE,2021-11-08,1850.0,1988.35,1801.0,1988.35,1988.35,588589,,,,,,,,,,,,,,,,,,,,
98,ADANIENSOL.NSE,2021-11-15,1999.0,2007.7,1789.9,1913.3,1913.3,302554,,,,,,,,,,,,,,,,,,,,
