company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Indusind Bank Ltd,2024-10-24T15:33:51.42,532187,1487125,133129,,17.09,17.08,,133129,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4e4008b-5638-474a-b5a9-8ed84d2a22b5.pdf
Infosys Ltd,2024-10-17T15:39:32,500209,40986,6516,,15.71,15.68,21.1,6516,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a79f8511-fbee-457b-99a8-aaf468780c1a.pdf
Inox Wind Ltd,2024-10-25T16:49:03.573,539083,39898,6992,,0.81,,10.90,14010,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7fd6321-7bc1-4bb3-af38-bbbbf908a6dd.pdf
Intellect Design Arena Ltd,2024-10-25T15:55:34.763,538835,5581.29,524.72,,3.86,3.73,,524.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cbc2116a-c5ea-4cba-b547-27b2938f8f7e.pdf
InterGlobe Aviation Ltd,2024-10-25T15:55:24.05,539448,169696,-9888,,-25.60,-25.57,,-9888,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b553fa8-627d-4fa6-88b9-8dfb728f31d4.pdf
JK Cement Ltd,2024-10-26T16:32:22.92,532644,551540,1835,,16.28,16.28,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef840c3d-3bec-4a76-b6ea-835bf753fae2.pdf
JBM Auto Ltd,2024-10-28T14:53:29.817,532605,128508,43.9,,2.87,2.87,,43.9,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66c3ba5a-2585-498c-a9d1-6a17c01c5d4d.pdf
JM Financial Ltd-$,2024-10-25T14:03:30.433,523405,1190.58,232.16,,2.01,2.01,,232.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3576114-2994-4008-a042-132c268f8532.pdf
JSW Energy Ltd,2024-10-24T18:45:26.613,533148,3237.66,853,1907,4.90,4.88,52.30,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2ed5acc-6386-49f1-b610-8ea32940a913.pdf
JSW Holdings Ltd,2024-10-25T14:43:49.52,532642,16217.63,11963.53,,107.80,107.78,,11963.53,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ca78ea2-db65-42f8-b9da-4d5177bcdcd1.pdf
JSW Infrastructure Ltd,2024-10-28T16:55:27.643,543994,1001.36,373.73,,1.80,1.78,,373.73,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a7f88d0-ce02-4a47-8764-f4b160754d22.pdf
JSW Steel Ltd,2024-10-25T13:59:58.657,500228,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13fe4cc2-08e8-48e5-9865-057c95e34c50.pdf
Jaiprakash Power Ventures Ltd,2024-10-26T16:15:31.623,532627,122641,18266,46410,0.21,0.21,,18266,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=907ce1ae-b599-4712-a9f9-0af8783af0e4.pdf
Jammu & Kashmir Bank Ltd,2024-10-25T14:42:59.567,532209,3424.31,552.78,,5.02,5.02,23.01,552.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d66284e2-284d-4a2e-bad4-a3f7c39fb34b.pdf
Jindal Saw Ltd,2024-10-18T17:04:09.68,500378,5571.92,475.31,,7.85,7.81,13.97,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2bfc9eae-412e-4aff-9a8b-60d2db02ce7b.pdf
Jindal Stainless Ltd,2024-10-17T15:26:31.633,532508,9776.83,609.42,,7.42,7.41,12.14,609.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ffaab7d3-d4fd-485b-bddd-741e4fcfffa5.pdf
Jio Financial Services Ltd,2024-10-18T17:54:21.18,543940,693.85,689.07,,1.09,1.09,,689.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=62c8c8b2-24b2-483a-b3d9-0acae1142781.pdf
Jubilant Ingrevia Ltd,2024-10-22T14:17:08.427,543271,104524,5850,18391,3.81,3.80,8.13,5850,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=82ecad20-fb94-4156-8292-5fa25a1aff7d.pdf
Jubilant Pharmova Ltd,2024-10-25T12:26:18.35,530019,17523,1025,,6.47,6.46,,1025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=349bf8a8-cce9-4870-8269-d95e5b6ae20c.pdf
Just Dial Ltd,2024-10-11T13:37:45.777,535648,2848.3,1540.7,,18.12,18.12,,1540.7,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d38bd720-fcfb-40e3-8e7d-e37c5eb6f8d6.pdf
KEI Industries Ltd,2024-10-15T18:10:01.16,517569,22796.48,1548.12,,17.16,17.13,,1548.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=454295fc-bd0a-4dde-bfb0-f356fb46d7d8.pdf
KPIT Technologies Ltd,2024-10-23T12:37:44.72,542651,14714.13,2037.45,,7.51,7.45,,2037.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4278dfb-7468-4013-8229-361ebaef6dde.pdf
Kajaria Ceramics Ltd,2024-10-22T14:13:00.413,500233,1179.27,84.27,,5.29,5.28,,84.27,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8f202f1a-654b-42b9-a1ed-337d483e008b.pdf
Kalpataru Projects International Ltd,2024-10-28T17:54:32.84,522287,4929.93,125.56,,7.73,7.73,8.9,125.56,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=90a1d5f1-c1c3-4d9b-8e00-e5f31d219c87.pdf
Karur Vysya Bank Ltd,2024-10-17T16:12:26.93,590003,238400,47360,,5.89,5.88,,47360,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4AD0568C-4C22-4D58-AB8B-74DEFF367EB7-161222.pdf
Kaynes Technology India Ltd,2024-10-29T17:20:48.88,543664,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c6e939d-b6ae-480d-8be7-f289526fbc8b.pdf
KFin Technologies Ltd,2024-10-28T17:15:03.817,543720,2804.74,893.22,,5.21,5.16,,893.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0748a68c-2e6f-42ae-9326-c1ca5287f311.pdf
Kirloskar Brothers Ltd-$,2024-10-29T13:13:23.093,500241,10501,967,,12.06,12.06,,967,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c0857ba8-4f4c-486c-8ddc-4255bd74a440.pdf
Kotak Mahindra Bank Ltd,2024-10-19T12:13:53.677,500247,26880.02,5044.05,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff8fde97-bcc9-465a-8871-c8bd99719d7d.pdf
L&T Finance Ltd,2024-10-18T18:44:30.723,533519,4024.02,696.68,,2.79,2.78,,696.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5d57420-88c6-48a3-86c6-2afb9a1db209.pdf
L&T Technology Services Ltd,2024-10-16T16:15:58.103,540115,25729,3200,,30.20,30.12,,3200,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=68fc4817-4d91-4bbc-bbe0-fbf76ba9910a.pdf
LIC Housing Finance Ltd,2024-10-28T15:13:13.087,500253,6931.81,1328.89,,24.16,24.16,24.02,1328.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd6c1853-d925-4037-bd2f-8e4338dd804f.pdf
LT Foods Ltd,2024-10-24T14:26:23.83,532783,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da4da256-4215-434d-9511-42ebd9370e01.pdf
LTIMindtree Ltd,2024-10-17T16:27:11.01,540005,94329,12516,16993,42.3,42.2,15.5,12516,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5c04f4a-a01f-4cb9-9edb-43940471af00.pdf
Larsen & Toubro Ltd,2024-10-30T17:47:03.74,500510,61554.58,3395.29,6362,24.69,24.68,10.34,3395.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8db8ffb4-6bbf-47e4-9f99-473c2822ce18.pdf
Laurus Labs Ltd,2024-10-24T15:11:44.11,540222,1223.70,17.72,,0.37,0.37,,19.95,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2fc8f3b-ed4a-451f-b5d7-75cd64615fc2.pdf
Lloyds Metals and Energy Ltd,2024-10-23T14:53:55.827,512455,1364.43,301.32,,5.88,5.44,,301.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d439dca0-346a-43c6-9302-e520f747c9c8.pdf
Lodha Developers Ltd,2024-10-25T19:11:27.463,543287,26257,4231,,4.25,4.23,33.61,4231,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9348045-f09d-453a-9ab0-8bf4af46321c.pdf
Mahanagar Gas Ltd,2024-10-24T18:11:48.007,539957,1877.41,282.80,398.52,28.63,28.63,23.28,282.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46ffa4c7-e634-42d9-b147-3ac0344c871a.pdf
Maharashtra Seamless Ltd,2024-10-28T15:39:01.47,500265,1382.54,220.16,,16.42,16.42,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=159ffb4b-ff6c-4d6a-90d4-87ae276727a1.pdf
Mahindra & Mahindra Financial Services Ltd,2024-10-22T16:22:20.157,532720,4465.15,390.03,,3.15,3.14,,390.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c0bab027-e026-4764-b161-e1465190da92.pdf
Mangalore Refinery and Petrochemicals Ltd,2024-10-18T15:40:25.46,500109,28785.92,-696.94,,-3.98,-3.98,-3.26,-696.94,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6da3151-0051-4f8e-b47c-396b7750279e.pdf
Marico Ltd,2024-10-29T16:07:21.11,531642,2664,433,,3.26,3.26,,433,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cbe606c-9db6-4d63-85e8-d0c0e17e915f.pdf
Maruti Suzuki India Ltd,2024-10-29T13:21:06.663,532500,372028,36692,,97.62,97.62,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a70d558e-63e6-4ba7-8c12-454e9bacdb78.pdf
Mastek Ltd,2024-10-18T16:38:13.677,523704,86739,12865,,41.69,41.22,,12865,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2dc0242a-0bbe-4b79-a357-23510833554e.pdf
Max Financial Services Ltd,2024-10-22T19:08:40.837,500271,13372.39,139.34,,3.26,3.26,,139.34,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0bc8737-1487-402d-ba50-c4aef88dbfd6.pdf
Motilal Oswal Financial Services Ltd,2024-10-28T12:52:31.93,532892,283783,112180,,18.74,18.44,42.08,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bcd832c1-e5a8-4fd8-8cef-fea32aa59e3c.pdf
Mphasis Ltd,2024-10-16T23:57:02.2,526299,35361.46,4233.32,,22.38,22.18,15.4,4233.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec572a66-a062-4ea4-a6b6-90c9e8ad3128.pdf
Multi Commodity Exchange of India Ltd,2024-10-19T18:00:39.94,534091,28558,15362,,30.12,30.12,,15362,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d89b5bb4-0231-4a6f-8367-a46083a57b43.pdf
NLC India Ltd,2024-10-25T14:49:44.187,513683,3657.27,982.41,,7.71,7.71,16.71,982.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46662fde-6aca-40d0-a7ff-b2538400c5fd.pdf
NTPC Ltd,2024-10-24T20:37:29.747,532555,44696.30,5380.25,,5.44,5.44,22.21,5380.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7341a94c-1d12-49de-a004-57225b933609.pdf
Narayana Hrudayalaya Ltd,2024-10-31T19:31:23.48,539551,14000.05,1987.98,3310.30,9.78,9.78,22.03,1987.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9e280b7-1570-4057-9689-5d3e0e72d24d.pdf
Navin Fluorine International Ltd-$,2024-10-23T16:46:43.023,532504,529.72,58.82,,11.86,11.85,,58.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b3fc9d6-f3a5-4846-bfc9-88a43cb5692c.pdf
Nestle India Ltd,2024-10-17T12:04:43.9,500790,51040.0,9863.6,,10.23,10.23,21.0,9863.6,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44ba9434-b842-4051-abf7-cc110d0d83d3.pdf
Netweb Technologies India Ltd,2024-10-19T14:49:59.637,543945,2510.62,257.15,,4.56,4.56,,257.15,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=286a470a-7691-414d-9337-a775f36029ea.pdf
Network 18 Media & Investments Ltd,2024-10-12T13:43:34.617,532798,182518,-15231,,-0.63,-0.63,-7.86,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=45632f44-ed79-420b-b5b7-fb056fce8030.pdf
Newgen Software Technologies Ltd,2024-10-15T13:34:28.847,540900,36115.75,7033.17,,5.03,4.87,,7033.17,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9dfc64a-71cc-46f4-8ca7-cc3d1df68f11.pdf
Nippon Life India Asset Management Ltd,2024-10-24T17:50:14.933,540767,571.30,359.98,,5.69,5.60,,360.10,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37cbcdd3-465a-4361-86be-f95ba47c42cb.pdf
Nuvama Wealth Management Ltd,2024-10-25T20:27:41.72,543988,515.55,316.84,,89.21,86.63,,316.84,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5530962e-8dd6-4934-9ad3-edad4f73e53a.pdf
Oberoi Realty Ltd,2024-10-18T16:25:23.763,533273,131989,58944,83144,16.21,16.21,61.66,58944,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4355c799-1992-4efe-994a-4beb8710f666.pdf
Olectra Greentech Ltd,2024-10-22T18:00:35.4,532439,52367.48,4765.29,,5.79,5.79,,4765.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=61d17baf-590a-4145-9a8f-5b0cbd5a98ab.pdf
One 97 Communications Ltd,2024-10-22T10:44:26.913,543396,16595,9100,,14.59,14.29,,9100,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5e53f31-e3fd-451a-9f0a-f5e23295dfbc.pdf
Oracle Financial Services Software Ltd,2024-10-24T20:01:03.46,532466,16739,5777,,66.61,66.18,,5777,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74b1aa34-1c09-4a1d-9ee8-f504dbbfbed9.pdf
PCBL Chemical Ltd,2024-10-29T13:57:12.41,506590,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23110aa5-b20e-428c-978f-9fc6c0679b49.pdf
PNB Housing Finance Ltd,2024-10-24T18:32:20.067,540173,1878.68,469.68,,18.08,18.02,,469.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6aa931e9-012c-4507-92e1-cd349bf83366.pdf
PVR Inox Ltd,2024-10-15T13:13:36.55,532689,16221,-118,,-1.20,-1.20,29.55,-118,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a96d2fcf-a608-4c65-9a5c-f6e4624a3db8.pdf
Patanjali Foods Ltd,2024-10-24T19:23:48.08,500368,815418.70,30897.19,49386,8.54,8.54,6.06,30897.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ea73d52-8902-4fc3-96e8-051f1a382d46.pdf
Persistent Systems Ltd,2024-10-22T15:38:16.45,533179,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bfffbf16-5294-46c4-bc49-34dc347206f0.pdf
Petronet LNG Ltd,2024-10-24T16:25:56.527,532522,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e736ea2-0c9e-49c2-9fe0-7c52fb731b1c.pdf
The Phoenix Mills Ltd,2024-10-25T18:53:52.017,503100,91796.65,30382.61,,8.17,8.17,,30382.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8eb2b43d-570c-4d38-92bf-e129e50dc592.pdf
Pidilite Industries Ltd,2024-10-23T18:57:10.417,500331,3234.91,540.30,,10.51,10.49,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5be9b0ad-8749-4550-8cd4-b158c9ed43ae.pdf
Piramal Enterprises Ltd,2024-10-23T15:55:36.857,500302,2375.00,162.97,,1.23,1.15,,162.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f069ab51-55bb-49b5-aad2-38bfc763bb74.pdf
Piramal Pharma Ltd,2024-10-23T20:07:58.38,543635,2241.75,22.59,,0.17,0.17,,22.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd57c8cf-1d4a-4ed3-8967-4182ba3cbaac.pdf
Poly Medicure Ltd,2024-10-28T14:17:47.72,531768,40246.86,8722.04,,8.99,8.98,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=62a207d5-1af9-4b4f-84ed-e320fb735878.pdf
Polycab India Ltd,2024-10-17T16:39:05.107,542652,54984.23,4452.08,,29.25,29.14,,4452.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec15cba0-e819-4ce7-9fa3-a3524a2700f2.pdf
Poonawalla Fincorp Ltd,2024-10-25T14:49:10.77,524000,988.87,-471.04,,-6.10,-6.10,,-471.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1617d6a-9880-4121-ab7f-a447c5f84d74.pdf
Praj Industries Ltd,2024-10-25T17:46:36.93,522205,8161.920,538.310,,2.93,2.93,,538.310,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=027043f6-2141-4ef0-9d16-45d2fdf96bee.pdf
Prestige Estates Projects Ltd,2024-10-29T20:04:04.353,533274,23044,2346,,4.70,4.70,27.40,2346,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd3ea536-ebe4-441a-a08b-8ed14782aecb.pdf
Punjab National Bank,2024-10-28T13:57:53.817,532461,3511147,471414,,4.27,4.27,20.17,471414,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44f0d3c3-7b7e-4162-9c97-6e50af5fe8cd.pdf
R R Kabel Ltd,2024-10-24T18:06:32.53,543981,181013.50,4952.99,,4.39,4.38,,4952.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=85883c0f-3720-4a04-8a86-b1307e204047.pdf
RBL Bank Ltd,2024-10-19T12:35:34.26,540065,445905,23170,,3.82,3.77,,23170,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b83003e1-d348-4fab-a373-8fb3b3c83a2b.pdf
REC Ltd,2024-10-26T15:41:12.223,532955,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=295c8c73-70a3-43e0-8861-4419ed379f6d.pdf
Radico Khaitan Ltd,2024-10-24T16:02:24.617,532497,390635.89,8066.34,,6.03,6.02,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d89bd8dc-6705-4896-9b46-f66137aa53ae.pdf
RailTel Corporation of India Ltd,2024-10-28T21:58:13.457,543265,84349,7264,,2.26,2.26,,7264,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e3fb0ee3-ee9f-4600-bce8-504c60f7c1fc.pdf
Rainbow Children's Medicare Ltd,2024-10-27T18:20:33.81,543524,4174.60,790.05,,7.77,7.77,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=534a6906-a11e-4492-a2c4-b77bd0461426.pdf
Ramkrishna Forgings Ltd,2024-10-24T13:37:33.773,532527,108587.00,18976.61,,10.50,10.48,,18976.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73e3d0dc-4654-41e8-9b21-ac6a754b248d.pdf
Reliance Industries Ltd,2024-10-14T18:58:35.22,500325,258027,19101,41809,11.40,11.40,6.5,19323,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f98c5e50-d238-401b-b29a-244d2d244815.pdf
Route Mobile Ltd,2024-10-21T22:41:36.697,543228,1113.41,107.03,,16.12,16.12,,107.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b5dee2d6-cb40-4f58-8bff-93b389880eb8.pdf
SBFC Finance Ltd,2024-10-26T16:40:03.853,543959,3142.26,841.62,,0.78,0.77,,841.62,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab66e614-c84e-41d8-8c3a-89e2b30439d2.pdf
SBI Cards and Payment Services Ltd,2024-10-29T15:15:09.963,543066,4455.82,404.42,,4.25,4.25,,404.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=02486956-0383-4657-9ef4-f4219fb6dac6.pdf
SBI Life Insurance Company Ltd,2024-10-23T14:50:38.29,540719,4001504,52942,,5.29,5.28,,52942,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd3753e4-90f6-4edd-83bb-7eabc81eac72.pdf
SRF Ltd,2024-10-22T15:08:27.52,503806,3424.30,201.42,,6.79,6.79,11.02,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fabf8292-694b-4f52-a15f-7d3fc71ca258.pdf
Sapphire Foods India Ltd,2024-10-28T13:38:18.163,543397,6956.97,-62.38,,-0.10,-0.10,,-62.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22671d99-aef5-44e7-a05d-70baf2bd2af7.pdf
Shree Renuka Sugars Ltd,2024-10-28T18:38:18.903,532670,25662,-231,,-0.10,-0.10,9.8,-231,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0eecfa13-3aea-4345-b6dd-f521b49eaaf7.pdf
Shriram Finance Ltd,2024-10-25T16:01:44.99,511218,10089.54,2071.26,,55.09,55.01,,2071.26,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=742c4805-b3ec-4b77-97bf-5e832a885408.pdf
Sona BLW Precision Forgings Ltd,2024-10-23T16:27:50.663,543300,9221.86,1435.75,,2.42,2.42,,1435.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b1d63d0-3843-4722-bc42-ea598d628dd8.pdf
Sterling and Wilson Renewable Energy Ltd,2024-10-14T14:13:46.44,542760,1030.49,8.57,,0.30,0.30,,8.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4fb6c951-344a-48a1-b9f8-58fed5d8ff9d.pdf
Sumitomo Chemical India Ltd,2024-10-28T14:28:00.65,542920,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b8da0ffe-d188-4c7b-88b5-9347b8977e7f.pdf
Sun Pharmaceutical Industries Ltd,2024-10-28T14:38:24.74,524715,132913.9,30401.6,39390,12.7,12.7,29.6,30401.6,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89bd56cb-e924-44cb-8e38-401eb373d3ca.pdf
Supreme Industries Ltd,2024-10-22T13:44:00.647,509930,2272.95,206.60,,16.26,16.26,,206.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5168d224-297c-46bf-b607-76a080027358.pdf
Suzlon Energy Ltd,2024-10-28T16:47:20.843,532667,2093,201,294,0.15,0.15,14.1,201,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2580ab48-5f66-4892-83ab-9fbd4eafb532.pdf
Syngene International Ltd,2024-10-23T15:25:22.993,539268,9190,1452,,2.90,2.89,,1452,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=62d544d1-607d-4743-921e-4fcd9678ac68.pdf
Syrma SGS Technology Ltd,2024-10-25T17:30:20.407,543573,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b6d2e4e-7d10-4a6e-a84c-d9e331631894.pdf
TVS Motor Company Ltd,2024-10-23T15:04:58.617,532343,11301.68,588.13,1080,11.80,11.80,10.5,588.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e642585b-5eb4-468f-8def-dbd1f0819a18.pdf
Tanla Platforms Ltd,2024-10-17T16:45:12.453,532790,100072.28,13021.15,,9.70,9.67,,13021.15,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f0478c2-ae5f-468a-af5d-4565b1c4443d.pdf
Tata Chemicals Ltd,2024-10-17T16:43:14.137,500770,3999,267,,7.61,7.61,8.53,267,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2a2259ce-2826-49d8-b95a-a1c23f918b11.pdf
Tata Communications Ltd,2024-10-17T14:43:54.467,500483,5767,227,1117,7.97,7.97,8.90,227,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=45efb045-3a66-4708-a78e-5be6368a30ae.pdf
Tata Consultancy Services Ltd,2024-10-10T16:09:49.403,532540,64259,11955,,32.92,32.92,,11955,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bba9ac32-1e95-4c4a-a1fb-7ca9742c180e.pdf
Tata Consumer Products Ltd,2024-10-18T16:36:29.37,500800,4214.45,367.21,,3.78,3.78,11.39,367.21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c1be7d1c-fc8a-4c68-9c60-097a8e41e0f0.pdf
Tata Elxsi Ltd,2024-10-10T17:35:38.82,500408,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00d6fe09-6193-42c6-a751-5fb9ea39d093.pdf
Tata Investment Corporation Ltd,2024-10-31T17:24:45.687,501301,142.62,123.69,,24.45,24.45,,359.00,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d7176a2-8595-4319-9765-c134d9e612a1.pdf
Tata Power Company Ltd,2024-10-30T17:40:52.76,500400,4889.44,1008.61,,3.76,3.76,20,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24e1f6a4-4538-4095-bc25-f99c2fc503af.pdf
Tata Technologies Ltd,2024-10-28T17:02:59.56,544028,1296.45,157.41,,3.88,3.87,,157.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=76fe42c8-b84b-4429-99f6-cef7b407104d.pdf
Tata Teleservices (Maharashtra) Ltd,2024-10-24T13:24:21.3,532371,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6fa9b00d-459a-4677-a082-27eaa20cf72c.pdf
Tech Mahindra Ltd,2024-10-19T04:37:05.52,532755,133132,12501,17502,14.12,14.10,13.1,12501,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2931aae-e664-4a21-88a0-86419abc3efe.pdf
Tejas Networks Ltd,2024-10-18T17:51:08.353,540595,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=39141af9-c4aa-42bb-aa0e-126ad1e935b1.pdf
