company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Aarti Industries Ltd,2024-05-10T18:35:35.437,524208,1773,132,,3.64,3.64,14.47,132,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a69adf3-892f-49ea-92d2-ce590250e906.pdf
Abbott India Ltd,2024-05-09T18:36:35.87,500488,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5864d65e-94e8-4ce5-986f-22aa3250a98a.pdf
Action Construction Equipment Ltd,2024-05-21T17:20:11.46,532762,83584,9845,,8.27,8.27,,9845,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e00ef5e6-9d67-4722-afb4-349fc73fd11a.pdf
Adani Enterprises Ltd,2024-05-02T15:19:16.51,512599,9210.18,776.71,,6.81,6.81,7.52,776.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef67094e-deef-478b-9f5c-9a6138d80d6f.pdf
Adani Green Energy Ltd,2024-05-03T14:16:14.253,541450,1941,310,1811,0.76,0.76,91.3,310,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cfc11906-8490-4143-897d-0bef10e3b5f1.pdf
Adani Ports and Special Economic Zone Ltd,2024-05-02T13:14:56.063,532921,6896.50,2014.77,4060.85,9.44,9.44,59,2014.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c291dc57-5b8d-4d03-9d11-8ac0dda3a7a1.pdf
Aditya Birla Capital Ltd,2024-05-13T14:49:57.847,540691,12079,812,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5aa7760-7864-4708-9fd5-aa817a0e0ba5.pdf
Aditya Birla Fashion and Retail Ltd,2024-05-28T18:52:13.273,535755,3406.65,-266.35,,-2.36,-2.36,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=67731177-1ae9-4aa3-834f-e85bf1844038.pdf
Aditya Birla Real Estate Ltd,2024-05-07T14:31:48.153,500040,1699.70,20.64,,0.35,0.34,9.69,20.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=357d43ef-0260-4f44-ba0d-828f6e92c4d3.pdf
Aegis Logistics Ltd,2024-05-24T12:58:25.193,500003,183717,23729,,5.59,5.59,,23729,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=acd142be-6b32-418e-8ade-a2366bb26a28.pdf
Affle 3I Ltd,2024-05-24T17:34:21.483,542752,5062.16,874.91,,6.45,6.45,,874.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e133fa8-6947-4f8c-a774-bcf2ad3bd4bb.pdf
Ajanta Pharma Ltd,2024-05-02T16:39:45.92,532331,1054.08,202.72,278,16.10,16.09,26,202.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87b56f4f-8d55-42ce-9845-5f889c3937d8.pdf
Alembic Pharmaceuticals Ltd,2024-05-09T14:17:15.6,533573,1516.98,178.21,,9.07,9.07,17.35,178.21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2b89164-67a3-46c3-9fc5-cda72189d4c3.pdf
Alkem Laboratories Ltd,2024-05-29T14:12:30.57,539523,29358,2936,4020,24.6,24.6,13.7,2936,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=500ba267-f082-4f78-86e6-0eeda41b1ac2.pdf
Alkyl Amines Chemicals Ltd-$,2024-05-09T13:21:16.28,506767,359.23,38.45,,7.52,7.51,,38.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ffef560-6996-4b4e-b043-41e351fdea6f.pdf
Amara Raja Energy & Mobility Ltd,2024-05-28T18:32:31.663,500008,2907.86,229.78,,12.55,12.55,,229.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3c0447b-11b0-46f6-8f88-916e5621d135.pdf
Amber Enterprises India Ltd,2024-05-18T00:51:52.983,540902,282349.80,9902.61,23993.17,29.40,29.40,,9902.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b6acf51-6b2d-4733-b3a6-20b7e04e0e64.pdf
Apar Industries Ltd,2024-05-14T14:00:05.563,532259,4455.11,236.22,457,60.97,60.97,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4427f7c1-325a-4091-b035-9a7b4573935a.pdf
Apollo Hospitals Enterprise Ltd,2024-05-30T19:01:07.98,508869,49439,2584,6405,17.65,17.65,,2584,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb047692-491e-48a6-b75e-8f0d601e3ed2.pdf
Apollo Tyres Ltd,2024-05-14T17:21:54.433,500877,62582.01,3540.81,10256.18,5.58,5.58,16.43,3540.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8f650168-7ee8-44f5-8002-977eaa482e1f.pdf
Aptus Value Housing Finance India Ltd,2024-05-06T20:23:18.53,543335,28832.60,12223.87,,2.45,2.44,,12223.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b27b4fda-7304-4d65-b434-6cf9a509a74f.pdf
Asahi India Glass Ltd,2024-05-15T13:58:24.433,515030,110501,7325,,3.04,3.04,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7004f5b-2007-4896-98ff-b007593851c7.pdf
Ashok Leyland Ltd,2024-05-24T13:54:26.543,500477,11266.69,900.41,1592,3.07,3.06,14.13,900.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cca08a6f-a219-4a89-817c-f2ed94faa133.pdf
Asian Paints Ltd,2024-05-09T13:46:10.697,500820,8730.76,1275.30,1691.4,13.11,13.10,19.4,1275.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94633e29-3a9c-48c6-b5a6-52860646ef60.pdf
Aster DM Healthcare Ltd,2024-05-28T21:39:05.863,540975,973.59,-2.17,,-0.48,-0.48,,-2.17,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3501a49e-35f6-4f73-985b-e8ee479948dc.pdf
AstraZeneca Pharma India Ltd,2024-05-27T17:40:35.187,506820,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f5a744f-148f-454e-8a74-fc214d8e0396.pdf
Astral Ltd,2024-05-17T17:55:00.35,532830,16251,1843,,6.76,6.76,,1843,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f9a3e46-57ec-4d48-b4ff-62590b76a605.pdf
Aurobindo Pharma Ltd,2024-05-25T19:01:30.79,524804,75801.5,9073.5,,15.51,15.51,,9073.5,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3848890-121a-4ed6-843b-9060ee78da91.pdf
Authum Investment & Infrastructure Ltd,2024-05-30T23:29:52.68,539177,1338.56,1537.12,,90.50,90.50,,1537.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2aa9a888-f6f6-40fb-8205-1b3d2044b892.pdf
Avenue Supermarts Ltd,2024-05-04T15:54:53.99,540376,12726.55,563.14,,8.66,8.64,,563.14,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c0799c1-759b-42b3-b4bc-0f97d5ccd3dd.pdf
BASF India Ltd,2024-05-14T13:45:32.253,500042,33846.7,1615.1,,37.3,37.3,,1615.1,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3aec516-0b02-4567-bbe9-39988cf201c8.pdf
BEML Ltd,2024-05-12T17:22:05.2,500048,151365,25680,,61.66,61.66,,25680,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc2ef7f5-8f6d-4759-8ce0-0bb539ec06a3.pdf
BLS International Services Ltd,2024-05-14T15:34:49.063,540073,44770.67,8545.39,,1.56,1.96,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64945164-db17-41fb-97a2-172a85779afa.pdf
Balkrishna Industries Ltd-$,2024-05-17T19:01:25.707,502355,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79c61785-127a-40aa-ad02-68a4070d3b83.pdf
Balrampur Chini Mills Ltd,2024-05-17T16:17:09.323,500038,143425.76,20338.83,,10.08,10.08,,20338.83,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f97c3277-f5a1-4270-a915-45ab1daa7b7a.pdf
Bank of Baroda,2024-05-10T14:52:20.95,532134,3377487,488649,,9.45,9.45,24.00,488649,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=69f51ce6-da2d-4bcc-bd2b-ce137b2c45e6.pdf
Bank of India,2024-05-10T17:46:50.893,532149,1791303,143891,,3.16,3.16,19.86,143891,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d8919f76-2539-48e7-aa1b-d9b9b6fbb799.pdf
Bata India Ltd,2024-05-29T19:06:11.857,500043,7978.71,636.49,,4.95,4.95,,636.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=071890fa-5115-4e2e-a1b9-5c4ad8e2ba73.pdf
Berger Paints India Ltd,2024-05-15T15:55:27.097,509480,2520.28,222.62,350.9,1.91,1.90,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc6cf0a7-f687-4337-b0d0-043be88b2960.pdf
Bharat Dynamics Ltd,2024-05-30T15:50:54.913,541143,85412.15,28877.64,,7.88,7.88,,28877.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b7e8635-dabc-42d4-a42c-c92066b0d3c4.pdf
Bharat Electronics Ltd,2024-05-20T18:10:23.2,500049,852854,178352,,244,244,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4026c2f4-793f-4485-a791-137ec099859e.pdf
Bharat Forge Ltd,2024-05-08T13:07:53.44,500493,41642.06,2271.16,5267.87,5.07,5.07,15.46,2271.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a05962e-5a50-4966-9872-853e6c4f2560.pdf
Bharat Heavy Electricals Ltd,2024-05-21T16:28:56.303,500103,8260.25,489.62,,1.41,1.41,8.98,489.62,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6132414a-e62c-4fba-bedb-78d636b23338.pdf
Bharat Petroleum Corporation Ltd,2024-05-09T17:59:37.423,500547,132086.86,4789.57,,22.45,22.45,4.74,4789.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19d670fb-1dc5-43eb-bb9b-be7b60080126.pdf
Bharti Airtel Ltd,2024-05-14T16:32:47.953,532454,375991,20682,195905,3.61,3.51,25.1,20682,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8224779f-5d1b-48c7-b189-64ab47edbfa2.pdf
Bharti Hexacom Ltd,2024-05-14T15:49:50.54,544162,18680,2226,9140,4.45,4.45,48.9,2226,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3542dcc6-f6f7-4a9f-befd-c25ee380af10.pdf
Bikaji Foods International Ltd,2024-05-23T18:28:31.687,543653,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c12f0a6d-f73f-4f42-88d3-3d41962af6ad.pdf
Biocon Ltd,2024-05-16T17:16:08.253,532523,39171,2229,,1.13,1.13,,1355,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=310a17b3-aea7-4e54-b8a3-e210a8a7b386.pdf
Blue Dart Express Ltd,2024-05-02T19:03:47.673,526612,132287,7778,,32.78,32.78,,7778,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7a03168-785c-4a25-a21e-dfe49651b000.pdf
Blue Star Ltd,2024-05-02T15:00:59.157,500067,3327.77,147.81,,6.98,6.98,6.96,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ead15d73-f9f1-4fd3-abcf-cc24da682bd0.pdf
Bombay Burmah Trading Corporation Ltd,2024-05-14T01:36:15.093,501425,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7baa3b95-c724-4573-8440-2a697ed16bec.pdf
Bosch Ltd,2024-05-24T17:35:53.503,500530,42334,5645,,191.40,191.40,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8c59edd1-b04c-4d9f-850c-66c5aab97e75.pdf
Brigade Enterprises Ltd,2024-05-28T18:02:16.097,532929,170237,21086,,8.92,8.39,,21086,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=36d68c7d-c302-4b9f-b1c4-3b52f8f46265.pdf
Britannia Industries Ltd,2024-05-03T20:24:12.79,500825,4069.36,536.61,,22.35,22.35,17.29,536.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0800ba05-cd8a-4c42-b8d4-6db25227a1f4.pdf
C.E. Info Systems Ltd,2024-05-13T15:18:43.9,543425,10690,3825,,7.02,6.96,,3825,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5d0ad96-8c49-4935-850a-f9e887791ba9.pdf
CCL Products (India) Ltd,2024-05-11T20:11:02.89,519600,72671.71,6522.22,,4.90,4.89,,6522.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2265bad9-d503-48d9-be2a-6f898e0921a2.pdf
CESC Ltd,2024-05-23T17:28:16.427,500084,3387,415,,3.02,3.02,,415,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60d98972-26db-4a29-bd7d-a71b40186d27.pdf
CG Power and Industrial Solutions Ltd,2024-05-06T13:48:10.407,500093,2191.72,233.81,,1.53,1.53,,233.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e720187-c48b-4875-9c02-919c35d964a5.pdf
Campus Activewear Ltd,2024-05-28T23:32:35.597,543523,363.86,32.75,,1.07,1.07,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=55b3c9b4-3a96-43df-a242-4e42031258a1.pdf
Canara Bank,2024-05-08T13:46:49.31,532483,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=946a72bb-1819-40cf-bb86-eaffd69e29ba.pdf
Caplin Point Laboratories Ltd,2024-05-16T13:55:17.193,524742,453.22,121.23,162.52,15.07,15.00,34.5,121.23,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6da851a4-d027-43af-a02e-8dce67d34fec.pdf
Capri Global Capital Ltd,2024-05-09T00:06:03.82,531595,6486.31,825.88,,1.00,0.99,,2794.06,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0325aaf-0c93-455c-a8a5-57f0ecd232ef.pdf
Carborundum Universal Ltd,2024-05-03T17:26:10.517,513375,120119,14256,,7.10,7.08,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=29f767e9-c39d-428b-9050-31f57be5a87e.pdf
Ceat Ltd,2024-05-02T19:36:13.75,500878,299185,10227,,26.84,26.84,13.40,10227,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f2e98bb-38b2-4f5b-9edb-79773353054d.pdf
Century Plyboards (India) Ltd-$,2024-05-24T14:14:47.653,532548,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fda4a6d1-6d5e-4f6f-b204-c134bb0e2895.pdf
Cera Sanitaryware Ltd,2024-05-13T13:26:05.703,532443,54879.70,7570.03,,57.62,57.62,,7570.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d1bb059-ea61-4124-8c86-2e88dbc9740f.pdf
Chalet Hotels Ltd,2024-05-13T19:47:26.3,542399,4182.64,824.40,1890.08,4.01,4.01,,824.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=143030ab-6caf-465a-a714-cdf8619a25f9.pdf
Chambal Fertilisers & Chemicals Ltd,2024-05-07T17:29:49.64,500085,2643.04,96.79,,2.27,2.27,,96.79,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92366f78-d62c-4f19-a227-00ecc4e9e1e9.pdf
Cholamandalam Financial Holdings Ltd,2024-05-10T16:39:42.74,504973,7083.48,1143.75,,27.32,27.32,,1143.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f90c602d-507a-4856-8bb9-11beeb0fb750.pdf
Cipla Ltd,2024-05-10T14:30:34.76,500087,6412.57,931.87,,11.63,11.62,,931.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa97b002-fea6-4b61-ae01-05f871780fa1.pdf
Clean Science and Technology Ltd,2024-05-15T21:57:02.58,543318,2275.25,702.74,,6.61,6.61,,702.74,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=790dde3c-7f41-4332-acc6-c37f7df99e04.pdf
Coal India Ltd,2024-05-02T18:20:47.57,533278,37410.39,8640.45,,14.09,14.09,,8640.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58201813-d167-43bb-8139-6a40144109b1.pdf
Cochin Shipyard Ltd,2024-05-24T17:28:09.673,540678,128604.90,25888.10,,9.84,9.84,27,25888.10,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b7df96ed-7cd7-41e5-b072-432a04d0e40c.pdf
Coforge Ltd,2024-05-02T17:21:08.103,532541,23585,2292,4038,36.21,35.90,12.9,2292,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f381eee-ef94-4649-b521-ed99cde1d694.pdf
Cohance Lifesciences Ltd,2024-05-30T17:39:09.727,543064,2529,624,866,2.10,2.10,34.2,624,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ff798d8-b0a0-4de6-bce6-b8aaf62e921b.pdf
Colgate Palmolive (India) Ltd,2024-05-14T18:46:09.16,500830,148066,37982,,13.96,13.96,,37982,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f755d58d-69a3-444b-a302-29fa047af91b.pdf
Computer Age Management Services Ltd,2024-05-09T13:46:43.047,543232,31045.88,10298.53,,21.07,20.95,,10298.53,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63de10a7-efd9-45df-8459-9cc95e3cd486.pdf
Concord Biotech Ltd,2024-05-23T15:36:46.343,543960,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e421ebd-5edf-4ba5-a85e-b84f5f0927c5.pdf
Container Corporation of India Ltd,2024-05-16T18:27:41.54,531344,2317.63,294.54,,9.67,9.67,,294.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ad8c80c1-520a-46aa-a6e2-13bb07fa9216.pdf
Crompton Greaves Consumer Electricals Ltd,2024-05-16T15:37:06.433,539876,1961,133,204,2.16,2.16,10.38,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a73ef782-2442-4c4e-986b-82799504df97.pdf
Cummins India Ltd,2024-05-29T21:10:05.737,500480,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd31bdd6-6750-4de4-8698-c1693a07c165.pdf
DCM Shriram Ltd,2024-05-06T18:37:00.567,523367,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de555597-ba87-42f2-b494-32006590dcda.pdf
DLF Ltd,2024-05-13T19:33:57.127,532868,2134.81,919.82,,3.72,3.72,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e623c80-d7dd-474c-84f1-1ef84e009266.pdf
DOMS Industries Ltd,2024-05-24T17:19:47.793,544045,40373.86,4693.35,,8.16,8.16,,4693.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=85c0bf87-b9b6-41de-a75b-474c60895d7d.pdf
Dabur India Ltd,2024-05-02T14:12:45.6,500096,2987.54,506.44,661.11,2.87,2.87,16.58,506.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e9af2020-9d82-49c0-866f-7c323ade6bdb.pdf
Data Patterns (India) Ltd,2024-05-18T18:17:28.087,543428,182.29,71.10,,12.70,12.70,,71.10,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2010dd8-4833-43ce-9797-a8210f56133c.pdf
Deepak Fertilisers & Petrochemicals Corporation Ltd,2024-05-29T15:03:36.303,500645,208628,21963,,17.01,17.01,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4346d927-12de-4af0-8261-4a853b2c1cef.pdf
Deepak Nitrite Ltd-$,2024-05-20T21:12:02.953,506401,2176.21,253.18,,9.30,9.30,,253.18,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=786b5022-39e0-4692-b72d-516c184ab3cb.pdf
Delhivery Ltd,2024-05-17T17:23:50.277,543529,20755.39,-684.68,,-0.93,-0.93,,-684.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c037959c-3a8a-44fd-a388-1501fec9660c.pdf
Devyani International Ltd,2024-05-14T12:21:21.05,543330,10470.78,-489.50,,-0.06,-0.06,,-489.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bfb0ebff-dfe4-4080-b25c-6b392964ebf8.pdf
Divis Laboratories Ltd,2024-05-25T12:51:15.98,532488,2303,538,,20.25,20.25,,538,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6408fb5-bb54-4a1b-a13e-c13ac7eb48cd.pdf
Dixon Technologies (India) Ltd,2024-05-15T16:23:25.77,540699,4675,97,199,16.31,16.21,3.9,97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a11552c4-e6a1-4b4a-bef4-9c5704f58dba.pdf
Dr. Lal PathLabs Ltd,2024-05-10T13:40:48.83,539524,5454,858,,10.13,10.12,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3b04ec5-bf50-4a80-bbdb-4b5b0b02143c.pdf
Dr Reddys Laboratories Ltd,2024-05-07T16:10:10.867,500124,70830,13098,18720,78.66,78.53,26.4,13098,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a88eec4-175f-400f-82ce-eecd5b7b3391.pdf
EID Parry India Ltd,2024-05-24T13:04:08.64,500125,5557.04,294.30,582,6.66,6.64,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f27fbe7-d368-4b72-a8e6-f835887b1bb8.pdf
EIH Ltd,2024-05-28T23:20:35.523,500840,741.34,247.59,,3.56,3.56,,247.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=886ffc96-06cf-4382-a873-d5a2b1b8c2b8.pdf
Eicher Motors Ltd,2024-05-10T23:41:09.603,505200,4256.04,1070.45,,39.10,39.03,,1070.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c85ee5a-5513-4277-ac90-aa9191649c34.pdf
Elgi Equipments Ltd,2024-05-27T18:35:14.277,522074,8659,763,,2.39,2.35,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=edca4a8f-a04b-4ce0-85ea-369c385c7c86.pdf
Emami Ltd-$,2024-05-29T15:12:56.397,531162,89124,14675,22168,3.41,3.41,,14675,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ed2abac-e05e-4468-a75a-7f81af238ed3.pdf
Endurance Technologies Ltd,2024-05-16T19:47:30.577,540153,26847.75,2101.54,,14.94,14.94,,2101.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cfdadbe0-013f-4792-99c7-4015c4b57cbd.pdf
Engineers India Ltd,2024-05-28T20:26:58.98,532178,80513.82,11552.48,,2.05,2.05,,11552.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=377ff35e-33a0-416f-8d26-318aaef00746.pdf
Eris Lifesciences Ltd,2024-05-21T16:53:03.613,540596,5509.25,796.33,,5.22,5.21,20,796.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7d60efc-6f94-4f51-b438-94775fdc8320.pdf
Escorts Kubota Ltd,2024-05-09T15:00:13.493,500495,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b720f86b-361d-45f7-9a44-f67fd0f1a6bb.pdf
Eternal Ltd,2024-05-13T15:09:03.74,543320,3962,175,,0.20,0.20,,175,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5e9d074-8205-4df7-b910-7478fa87b95e.pdf
FSN E-Commerce Ventures Ltd,2024-05-22T16:18:51.503,543384,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65bb4bfb-9809-4ed1-b7e9-c3b33cdfa005.pdf
Federal Bank Ltd,2024-05-02T12:45:38.163,500469,714912,97079,,3.99,3.94,16.49,97079,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31150781-4afa-4882-907b-8e7665bdc4d8.pdf
Finolex Cables Ltd,2024-05-23T15:35:55.637,500144,1401.02,146.22,208.64,9.56,9.56,,146.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fbcc2806-607f-449c-81c5-2a7a6cf8c7a9.pdf
Finolex Industries Ltd,2024-05-10T20:53:25.247,500940,1235.42,164.90,,2.67,2.67,,164.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de4459e9-ad88-4183-b39c-6e1690ccc4f3.pdf
Firstsource Solutions Ltd,2024-05-03T13:26:31.52,532809,16705,1335,,1.94,1.90,11,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac73fb9a-3bb9-405b-9d76-6d844beae6d3.pdf
Fortis Healthcare Ltd,2024-05-23T19:10:03.81,532843,178588,20314,29078,2.37,2.37,,20314,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=489e47fb-a8dc-489c-ba1c-6a4d13a2f60b.pdf
GE Vernova T&D India Ltd,2024-05-21T18:01:16.467,522275,9136.0,662.9,,2.59,2.59,,662.9,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4ad4ab4-5223-4e61-a39a-26df926e6cbf.pdf
GMR Airports Ltd,2024-05-29T20:04:54.793,532754,2446.78,-167.58,940.35,-0.20,-0.20,,-167.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49ea8646-cea5-43ef-b795-ae14e3a2c743.pdf
Garden Reach Shipbuilders & Engineers Ltd,2024-05-22T17:56:43.85,542011,101572.70,11159.57,,9.74,9.74,,11159.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=11734441-0620-4d36-a221-11e6002bee2e.pdf
General Insurance Corporation of India,2024-05-28T19:14:57.39,540755,920697,255413,,14.71,14.71,,258042,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00b2f677-89a2-4dd2-beba-7e2a670502f8.pdf
Gland Pharma Ltd,2024-05-22T17:41:36.08,543245,15375,1924,3587,,,23,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b23900e-1d06-4816-8fce-7568a8d59331.pdf
GlaxoSmithKline Pharmaceuticals Ltd,2024-05-17T13:58:57.713,500660,92980,19448,,11.48,11.48,,19448,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe7defcb-06e2-4078-94ea-6d00b87116e8.pdf
Global Health Ltd,2024-05-17T16:07:42.643,543654,8086.31,1273.47,,4.74,4.74,,1273.47,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab68607f-c6af-49de-b0d1-790356ab13d7.pdf
